"","ID","URL","SIZE","DATA","TIME","DATASET"
"210740","X0740","http://www.hockeyphreak.com/goalterms.html","44980","12/07/2002","17:38:24","Sport"
"210739","X0739","http://www.geocities.com/SouthBeach/Lights/2981/truck3.htm","723","12/07/2002","17:38:21","Sport"
"210738","X0738","http://www.akcoach.com/bigplayer.html","14537","12/07/2002","17:38:20","Sport"
"210737","X0737","http://www.inbnews.com/membership.html","6168","12/07/2002","17:38:20","Sport"
"210736","X0736","http://www.hawaiianwind.com/girls.htm","5757","12/07/2002","17:38:17","Sport"
"210735","X0735","http://quiz.tennisfame.com/presscenter.html","27123","12/07/2002","17:38:17","Sport"
"210734","X0734","http://www.basketballamerica.com/show_feature.html?article_id","53567","12/07/2002","17:38:17","Sport"
"210733","X0733","http://www.mensracing.com/news/01sepresults.html","41195","12/07/2002","17:38:16","Sport"
"210732","X0732","http://www.worldwidecycling.com/maleisie2000.htm","29245","12/07/2002","17:38:15","Sport"
"210731","X0731","http://www.baggressive.com/discus/messages/148/155.html?TuesdayJanuary3020010538pm","5705","12/07/2002","17:38:15","Sport"
"210730","X0730","http://www.ofah.org/index.cfm?Section","13443","12/07/2002","17:38:15","Sport"
"210729","X0729","http://www.watersports-extreme.com/surfing/history.html","8144","12/07/2002","17:38:12","Sport"
"210728","X0728","http://www.cyberhorse.net.au/barnes/00sahoty/index.htm","13484","12/07/2002","17:38:12","Sport"
"210727","X0727","http://site.pga.com/industry/","19736","12/07/2002","17:38:12","Sport"
"210726","X0726","http://www.imba.com/index.html","20924","12/07/2002","17:38:12","Sport"
"210725","X0725","http://www.powerbasketball.com/040902.html","26780","12/07/2002","17:38:12","Sport"
"210724","X0724","http://www.doordarshan.now.com/news/fullstory.sps?iNewsId","22310","12/07/2002","17:38:11","Sport"
"210723","X0723","http://www.eteamz.com/nohitter/news/nohitter/locations/","21083","12/07/2002","17:38:09","Sport"
"210722","X0722","http://www.sas.it.mtu.edu/~dkwalika/frisbee/world.html","2357","12/07/2002","17:38:08","Sport"
"210721","X0721","http://www.wfdf.org/disctime.htm","15060","12/07/2002","17:38:08","Sport"
"210720","X0720","http://www.bbhighway.com/Contact_Center/BBLinks/coaching_info.asp","26597","12/07/2002","17:38:08","Sport"
"210719","X0719","http://www.areaiii.equinebiz.com/cgi-local/ikonboard/ikonboard.cgi/forums.cgi%3fforum","10739","12/07/2002","17:38:07","Sport"
"210718","X0718","http://www.huntguide.com/artfeb2001.html","11928","12/07/2002","17:38:05","Sport"
"210717","X0717","http://www.uci.ch/english/palmares.htm","16145","12/07/2002","17:38:05","Sport"
"210716","X0716","http://baseball1.com/statistics/p-1990n.html","20260","12/07/2002","17:38:05","Sport"
"210715","X0715","http://www.safehockey.com/Illinois Incident","11251","12/07/2002","17:38:05","Sport"
"210714","X0714","http://www.fieldhockeytournament.com/warmup","769","12/07/2002","17:38:04","Sport"
"210713","X0713","http://www.hockeyphreak.com/documentaryy.html","46055","12/07/2002","17:38:04","Sport"
"210712","X0712","http://www.geocities.com/SouthBeach/Lights/2981/","969","12/07/2002","17:38:03","Sport"
"210711","X0711","http://www.akcoach.com/blob.html","14698","12/07/2002","17:38:00","Sport"
"210710","X0710","http://www.inbnews.com/cgi-bin/ads1.pl?banner","6198","12/07/2002","17:38:00","Sport"
"210709","X0709","http://www.hawaiianwind.com/pros/scotty1.htm","5769","12/07/2002","17:38:00","Sport"
"210708","X0708","http://tennisfame.org/PressCenter/presscenter.html","27123","12/07/2002","17:38:00","Sport"
"210707","X0707","http://www.basketballamerica.com/show_feature.html?article_id","53598","12/07/2002","17:37:59","Sport"
"210706","X0706","http://www.mensracing.com/athletes/interviews/nickrogers.html","41775","12/07/2002","17:37:58","Sport"
"210705","X0705","http://www.worldwidecycling.com/qinghai-tibet.htm","29599","12/07/2002","17:37:57","Sport"
"210704","X0704","http://www.baggressive.com/trefriw01.htm","6027","12/07/2002","17:37:57","Sport"
"210703","X0703","http://www.ofah.org/index.cfm?Section","13577","12/07/2002","17:37:57","Sport"
"210702","X0702","http://watersports-extreme.com/surfing/history.html","8144","12/07/2002","17:37:56","Sport"
"210701","X0701","http://www.cyberhorse.net.au/barnes/che190102/index.htm","13779","12/07/2002","17:37:56","Sport"
"210700","X0700","http://www.pga.com/industry","19736","12/07/2002","17:37:56","Sport"
"210699","X0699","http://www.imba.com/","20924","12/07/2002","17:37:54","Sport"
"210698","X0698","http://www.powerbasketball.com/jump_programs.html","27206","12/07/2002","17:37:54","Sport"
"210697","X0697","http://www.doordarshan.now.com/news/fullstory.sps?iNewsid","22385","12/07/2002","17:37:53","Sport"
"210696","X0696","http://www.sas.it.mtu.edu/~dkwalika/frisbee/Thor.html","2667","12/07/2002","17:37:51","Sport"
"210695","X0695","http://www.wfdf.org/masters98.html","16242","12/07/2002","17:37:51","Sport"
"210694","X0694","http://www.bbhighway.com/Talk/Interactive_Coach/CommCorner/jousting_with_the_press.asp","26907","12/07/2002","17:37:50","Sport"
"210693","X0693","http://www.areaiii.equinebiz.com/cgi-local/ikonboard/ikonboard.cgi/forums.cgi?forum","10739","12/07/2002","17:37:49","Sport"
"210692","X0692","http://www.huntguide.com/dec98.htm","12514","12/07/2002","17:37:43","Sport"
"210691","X0691","http://www.uci.ch/english/road/world_cup/world_cup_2002/side_bar.htm","16871","12/07/2002","17:37:43","Sport"
"210690","X0690","http://baseball1.com/statistics/p-1987a.html","20340","12/07/2002","17:37:43","Sport"
"210689","X0689","http://www.safehockey.com/Violence","11251","12/07/2002","17:37:43","Sport"
"210688","X0688","http://www.fieldhockeytournament.com/functional","769","12/07/2002","17:37:42","Sport"
"210687","X0687","http://www.hockeyphreak.com/sitemap.html","46331","12/07/2002","17:37:42","Sport"
"210686","X0686","http://www.geocities.com/SouthBeach/Lights/2981/","973","12/07/2002","17:37:40","Sport"
"210685","X0685","http://www.akcoach.com/discipline.html","15115","12/07/2002","17:37:37","Sport"
"210684","X0684","http://www.inbnews.com/cgi-bin/ads1.pl?banner","6261","12/07/2002","17:37:37","Sport"
"210683","X0683","http://www.hawaiianwind.com/pros/fabrice1.htm","5771","12/07/2002","17:37:37","Sport"
"210682","X0682","http://tennisfame.org/presscenter.html","27123","12/07/2002","17:37:37","Sport"
"210681","X0681","http://www.basketballamerica.com/show_feature.html?article_id","53697","12/07/2002","17:37:36","Sport"
"210680","X0680","http://www.mensracing.com/athletes/interviews/mattdownin.html","48708","12/07/2002","17:37:35","Sport"
"210679","X0679","http://www.worldwidecycling.com/hokkaido_2000.htm","29793","12/07/2002","17:37:34","Sport"
"210678","X0678","http://www.baggressive.com/kloten01.htm","6051","12/07/2002","17:37:34","Sport"
"210677","X0677","http://www.ofah.org/index.cfm?Section","13690","12/07/2002","17:37:34","Sport"
"210676","X0676","http://watersports-extreme.com/wsurfing/beginners.html","8211","12/07/2002","17:37:33","Sport"
"210675","X0675","http://www.cyberhorse.net.au/barnes/00sadchamps/index.htm","13846","12/07/2002","17:37:33","Sport"
"210674","X0674","http://www.pga.com/industry/","19736","12/07/2002","17:37:33","Sport"
"210673","X0673","http://www.imba.com/contacts/near_you/colorado.html","21021","12/07/2002","17:37:33","Sport"
"210672","X0672","http://www.powerbasketball.com/2ndyear-1.html","27559","12/07/2002","17:37:33","Sport"
"210671","X0671","http://www.doordarshan.now.com/teams/bio.sps?iBiographyId","22440","12/07/2002","17:37:32","Sport"
"210670","X0670","http://www.eteamz.com/nohitter/albums/admin2/company/community","21084","12/07/2002","17:37:19","Sport"
"210669","X0669","http://www.sas.it.mtu.edu/~dkwalika/frisbee/inflight.html","2787","12/07/2002","17:37:18","Sport"
"210668","X0668","http://www.wfdf.org/index.html","16680","12/07/2002","17:37:18","Sport"
"210667","X0667","http://www.bbhighway.com/talk/coach%20library/reviews/CD_Roms/jkresse_game_winners_DVD_review.asp","26963","12/07/2002","17:37:17","Sport"
"210666","X0666","http://www.areaiii.equinebiz.com/cgi-local/ikonboard/ikonboard.cgi/profile.cgi?action","10739","12/07/2002","17:37:16","Sport"
"210665","X0665","http://www.huntguide.com/jsguidesvc.html","12953","12/07/2002","17:37:09","Sport"
"210664","X0664","http://www.uci.ch/english/bmx/calendar_2001/index.htm","19133","12/07/2002","17:37:09","Sport"
"210663","X0663","http://baseball1.com/statistics/p-1988a.html","20580","12/07/2002","17:37:09","Sport"
"210662","X0662","http://www.safehockey.com/Checking","11251","12/07/2002","17:37:09","Sport"
"210661","X0661","http://www.fieldhockeytournament.com/fitness","769","12/07/2002","17:37:08","Sport"
"210660","X0660","http://www.hockeyphreak.com/cursors.html","47571","12/07/2002","17:37:08","Sport"
"210659","X0659","http://www.geocities.com/SouthBeach/Lights/2981/","975","12/07/2002","17:37:06","Sport"
"210658","X0658","http://www.akcoach.com/riskmgt.html","16322","12/07/2002","17:37:03","Sport"
"210657","X0657","http://www.inbnews.com/wwwboard/faq.html","6700","12/07/2002","17:37:02","Sport"
"210656","X0656","http://www.hawaiianwind.com/windsurfing/waveride/andy2.htm","5817","12/07/2002","17:37:00","Sport"
"210655","X0655","http://tennisfame.org/enshrinees/kelleher.html","27382","12/07/2002","17:37:00","Sport"
"210654","X0654","http://www.basketballamerica.com/show_feature.html?article_id","53772","12/07/2002","17:36:59","Sport"
"210653","X0653","http://www.mensracing.com/news/02jannews.html","49947","12/07/2002","17:36:57","Sport"
"210652","X0652","http://www.worldwidecycling.com/bolivia.htm","30628","12/07/2002","17:36:57","Sport"
"210651","X0651","http://www.baggressive.com/canton2000.htm","6279","12/07/2002","17:36:57","Sport"
"210650","X0650","http://www.worldrunners.org/pub/sponsors.htm","6977","12/07/2002","17:36:57","Sport"
"210649","X0649","http://www.ofah.org/index.cfm?Section","13695","12/07/2002","17:36:57","Sport"
"210648","X0648","http://watersports-extreme.com/canoeing/history.html","8387","12/07/2002","17:36:56","Sport"
"210647","X0647","http://www.cyberhorse.net.au/barnes/che210701/index.htm","13863","12/07/2002","17:36:55","Sport"
"210646","X0646","http://site.pga.com/faq/faqindex.html","19764","12/07/2002","17:36:55","Sport"
"210645","X0645","http://www.imba.com/resources/organizing/example_letter.html","21497","12/07/2002","17:36:55","Sport"
"210644","X0644","http://www.powerbasketball.com/2ndyear-11.html","28069","12/07/2002","17:36:55","Sport"
"210643","X0643","http://www.doordarshan.now.com/news/fullstory.sps?iNewsid","22512","12/07/2002","17:36:54","Sport"
"210642","X0642","http://www.eteamz.com/nohitter/news/nohitter/links/company/","21084","12/07/2002","17:36:52","Sport"
"210641","X0641","http://www.sas.it.mtu.edu/~dkwalika/frisbee/nationals.html","2814","12/07/2002","17:36:51","Sport"
"210640","X0640","http://www.wfdf.org/","16680","12/07/2002","17:36:51","Sport"
"210639","X0639","http://www.bbhighway.com/Talk/Coach%20Library/Reviews/Software/Cybersportsv4_review.asp","27002","12/07/2002","17:36:50","Sport"
"210638","X0638","http://www.areaiii.equinebiz.com/cgi-local/ikonboard/ikonboard.cgi/forums.cgi?forum","10739","12/07/2002","17:36:49","Sport"
"210637","X0637","http://www.huntguide.com/advertis.htm","13150","12/07/2002","17:36:46","Sport"
"210636","X0636","http://www.uci.ch/english/track/world_cup/nations_cup_2002/info.htm","19154","12/07/2002","17:36:46","Sport"
"210635","X0635","http://baseball1.com/statistics/p-1994a.html","20819","12/07/2002","17:36:46","Sport"
"210634","X0634","http://www.safehockey.com/Brain%20&amp;%20Spinal%20Cord","11251","12/07/2002","17:36:46","Sport"
"210633","X0633","http://www.fieldhockeytournament.com/legextensions","769","12/07/2002","17:36:45","Sport"
"210632","X0632","http://www.hockeyphreak.com/penalties.html","47790","12/07/2002","17:36:45","Sport"
"210631","X0631","http://www.geocities.com/SouthBeach/Lights/2981/","976","12/07/2002","17:36:40","Sport"
"210630","X0630","http://www.akcoach.com/pressbreaker.html","16960","12/07/2002","17:36:37","Sport"
"210629","X0629","http://www.inbnews.com/cgi-bin/ads1.pl?banner","6865","12/07/2002","17:36:36","Sport"
"210628","X0628","http://www.hawaiianwind.com/windsurfing/waveride/andy1.htm","5820","12/07/2002","17:36:35","Sport"
"210627","X0627","http://quiz.tennisfame.com/index.html","27610","12/07/2002","17:36:35","Sport"
"210626","X0626","http://www.basketballamerica.com/show_feature.html?article_id","53849","12/07/2002","17:36:34","Sport"
"210625","X0625","http://www.mensracing.com/news/02julypr.html","51709","12/07/2002","17:36:33","Sport"
"210624","X0624","http://www.worldwidecycling.com/bolivia2000.htm","31353","12/07/2002","17:36:32","Sport"
"210623","X0623","http://www.baggressive.com/discus/messages/146/159.html?TuesdayMay2920010835am","6285","12/07/2002","17:36:32","Sport"
"210622","X0622","http://www.worldrunners.org/pub/news.htm","6986","12/07/2002","17:36:32","Sport"
"210621","X0621","http://www.ofah.org/index.cfm?Section","13710","12/07/2002","17:36:32","Sport"
"210620","X0620","http://www.watersports-extreme.com/canoeing/beginners.html","9068","12/07/2002","17:36:31","Sport"
"210619","X0619","http://www.cyberhorse.net.au/barnes/che160202/index.htm","14460","12/07/2002","17:36:31","Sport"
"210618","X0618","http://www.pga.com/faq/faqindex.html","19764","12/07/2002","17:36:31","Sport"
"210617","X0617","http://www.imba.com/resources/agencies/index.html","21608","12/07/2002","17:36:31","Sport"
"210616","X0616","http://www.powerbasketball.com/sportspsych.html","28546","12/07/2002","17:36:31","Sport"
"210615","X0615","http://www.doordarshan.now.com/news/fullstory.sps?iNewsID","22535","12/07/2002","17:36:30","Sport"
"210614","X0614","http://www.eteamz.com/nohitter/news/nohitter/locations/company/","21084","12/07/2002","17:36:28","Sport"
"210613","X0613","http://www.sas.it.mtu.edu/~dkwalika/frisbee/classof1997.html","2890","12/07/2002","17:36:28","Sport"
"210612","X0612","http://www.wfdf.org/ultinatl.htm","21134","12/07/2002","17:36:27","Sport"
"210611","X0611","http://www.bbhighway.com/Talk/Coach%20Library/History/australia_index.asp","27248","12/07/2002","17:36:27","Sport"
"210610","X0610","http://www.areaiii.equinebiz.com/cgi-local/ikonboard/ikonboard.cgi/forums.cgi?forum","10739","12/07/2002","17:36:26","Sport"
"210609","X0609","http://www.huntguide.com/outfitters.asp?Region","13984","12/07/2002","17:36:16","Sport"
"210608","X0608","http://www.uci.ch/data_2002/mtb/world_cup/WC_07_telluride/result.htm","22463","12/07/2002","17:36:07","Sport"
"210607","X0607","http://baseball1.com/statistics/p-1992a.html","21220","12/07/2002","17:36:07","Sport"
"210606","X0606","http://safehockey.com/index.html","11251","12/07/2002","17:36:07","Sport"
"210605","X0605","http://www.fieldhockeytournament.com/womenissues","769","12/07/2002","17:36:07","Sport"
"210604","X0604","http://www.hockeyphreak.com/playstation.html","51460","12/07/2002","17:36:06","Sport"
"210603","X0603","http://www.geocities.com/SouthBeach/Lights/2981/seispics.htm","978","12/07/2002","17:36:00","Sport"
"210602","X0602","http://www.akcoach.com/freethrows.html","17337","12/07/2002","17:35:59","Sport"
"210601","X0601","http://www.inbnews.com/donhalls.html","6897","12/07/2002","17:35:59","Sport"
"210600","X0600","http://www.hawaiianwind.com/pros/robby1.htm","5863","12/07/2002","17:35:57","Sport"
"210599","X0599","http://tennisfame.org/index.html","27610","12/07/2002","17:35:57","Sport"
"210598","X0598","http://www.basketballamerica.com/show_feature.html?article_id","54325","12/07/2002","17:35:56","Sport"
"210597","X0597","http://www.mensracing.com/athletes.html","52097","12/07/2002","17:35:55","Sport"
"210596","X0596","http://www.worldwidecycling.com/china2000.htm","33281","12/07/2002","17:35:55","Sport"
"210595","X0595","http://www.baggressive.com/content/afoil.htm","6329","12/07/2002","17:35:55","Sport"
"210594","X0594","http://www.worldrunners.org/pub/contribute.htm","7021","12/07/2002","17:35:55","Sport"
"210593","X0593","http://www.ofah.org/index.cfm?Section","13749","12/07/2002","17:35:54","Sport"
"210592","X0592","http://watersports-extreme.com/canoeing/beginners.html","9068","12/07/2002","17:35:53","Sport"
"210591","X0591","http://www.cyberhorse.net.au/usher/racing/0613halloffame.htm","15044","12/07/2002","17:35:53","Sport"
